week,11788,38178,38177,38176,43337,11296,88296,10807,26827,11297
1,21.066440000000004,37.68588105171915,15.278807913752248,22.67370138910035,26.924519999999994,27.835288061923194,15.523921962326641,13.84239864487131,19.584861566960463,22.498053140366558
2,33.50338000000001,40.10834126553019,26.252922643505418,33.83364414043258,35.26824,38.810028904932025,34.61229054543573,20.32064121067108,19.30102299352625,21.45383970347191
3,41.452980000000004,39.38635312337475,28.947318229955506,23.420646038242797,49.43903999999999,38.06838574228441,32.93328480128338,25.96042991569579,34.590460815849006,39.34786087207569
4,20.96184,11.504311054608493,14.270786976703862,10.12797974922753,15.858359999999998,7.874041237471471,6.963745135582696,4.548216697600573,12.43212951641838,13.45136763708836
5,53.69641,84.6531096677261,36.161958647320674,44.53657470511844,39.54887999999999,81.24937541430982,19.267279031256468,33.878281940562175,32.953658375711726,31.971916867828934
6,116.13215000000001,16.301732262351923,34.00010242383955,14.187034224172674,39.12551999999999,80.20002923737223,19.955396139515628,43.654970354882714,52.59528765735903,32.55098068283415
7,85.96551000000001,17.38471447558509,20.540804000231237,14.875009558909138,49.34495999999999,44.41180172918528,17.257977075139724,33.03982807978712,35.32844110677795,40.221203019296674
8,64.11980000000001,21.146652689973997,27.96465631019135,17.40086185929873,42.17135999999999,39.591121171975786,21.194006934382116,15.693325092242672,34.52423181538102,30.937196280360595
9,37.66646000000001,15.617743496099392,21.086022871842314,17.32715021629125,25.530959999999997,23.86670815967054,26.987952985924238,25.47001350656321,39.1886457054832,25.317429419982115
10,20.553900000000002,17.033220248483097,28.92195921267127,16.64408899108862,37.690799999999996,19.05391742334028,19.06084389877872,14.12715655985152,16.84108869042977,21.805075132245566
11,28.0851,15.950238035249928,37.72787796462225,14.531021891540906,32.98091999999999,10.14630965068969,9.014334118194991,12.885295652854493,16.91677897667889,24.81430840038742
12,24.732670000000002,13.698775013002024,25.54287015954681,12.717715473556938,35.09184,13.4442547782078,18.63421129165804,10.74961129050292,18.9604167054052,26.950199521308296
